task_id,robot_id,zone_id,assigned_at,started_at,completed_at,task_type,priority,status,items_count,distance_m,time_taken_min,efficiency_score,reassignment_count,order_id,batch_id,aisle_number,rack_level,weight_total_kg,error_flag
50309008,436371,205980,2023-04-10 21:35:40,2023-04-10 22:53:40,2023-04-10 23:20:40,Cycle Count,4,Completed,234,44.75,27,0.475,2,78012628,4856086,29,2,11.83,0
66888600,405424,205969,2023-06-16 23:08:20,2023-06-16 23:13:20,2023-06-17 03:02:20,Replenish,3,Completed,163,25.79,229,0.81,0,12705485,7750513,19,5,2.08,0
93624346,489925,220452,2024-08-04 01:09:54,2024-08-04 01:44:54,2024-08-04 05:58:54,Cycle Count,3,Cancelled,106,201.72,254,0.858,0,69617741,9389815,37,2,23.3,0
75005573,417668,205980,2024-04-13 13:06:51,2024-04-13 13:18:51,2024-04-13 16:50:51,Replenish,4,Completed,325,121.54,212,0.346,2,35748575,3359297,34,3,0.03,0
40491225,425869,217505,2024-01-06 09:51:31,2024-01-06 10:14:31,2024-01-06 11:34:31,Dropoff,4,Completed,487,145.83,80,0.451,0,84487382,3234987,44,5,49.48,0
62622026,489925,235321,2023-02-09 17:37:21,2023-02-09 18:32:21,2023-02-09 18:41:21,Sort,4,Completed,384,122.99,9,0.369,1,14226313,8983930,40,1,37.54,0
63897752,486697,217119,2024-12-15 17:41:19,2024-12-15 18:58:19,2024-12-16 00:28:19,Pickup,4,Completed,256,171.44,330,0.619,0,13434447,2846289,28,5,43.02,1
30101761,444499,210770,2023-11-15 11:00:57,2023-11-15 11:42:57,2023-11-15 19:06:57,Pickup,4,Completed,287,71.76,444,0.775,0,57975368,9893789,48,7,53.49,0
18271749,433576,240601,2025-06-25 17:53:10,2025-06-25 19:51:10,2025-06-26 02:47:10,Sort,3,Failed,119,119.12,416,0.44,0,36196288,4976371,25,2,17.3,0
60799701,496002,235321,2024-05-14 02:41:00,2024-05-14 03:26:00,2024-05-14 10:05:00,Replenish,4,Completed,118,35.26,399,0.941,0,87532365,4399623,39,7,21.55,0
22185351,493863,210770,2025-08-08 20:38:14,2025-08-08 20:50:14,2025-08-08 22:26:14,Putaway,2,Failed,335,66.24,96,0.42,0,72319989,1666023,11,5,98.21,1
67219291,458441,206536,2024-10-27 23:35:34,2024-10-28 00:02:34,2024-10-28 00:59:34,Consolidate,3,Completed,484,156.06,57,0.541,2,97617938,8368958,6,5,5.43,0
54546562,496760,239090,2023-01-09 20:58:12,2023-01-09 22:48:12,2023-01-10 01:59:12,Sort,4,Completed,392,171.04,191,0.992,0,86408408,3112152,46,3,12.6,0
87489830,492908,220452,2023-03-27 09:10:47,2023-03-27 09:37:47,2023-03-27 11:40:47,Pickup,5,Partial,408,3.47,123,0.817,0,97707232,2117975,4,6,47.65,0
92410576,461387,232907,2023-01-04 12:09:41,2023-01-04 12:54:41,2023-01-04 17:18:41,Pickup,5,Completed,102,254.54,264,0.98,0,22859040,5116481,13,6,37.06,0
72315284,491598,238978,2024-11-02 16:38:32,2024-11-02 17:51:32,2024-11-02 22:25:32,Putaway,3,Cancelled,260,24.28,274,0.321,2,54067262,1289220,13,3,8.13,1
54442219,439871,206937,2023-10-24 13:45:22,2023-10-24 14:56:22,2023-10-24 19:39:22,Replenish,4,Failed,393,314.12,283,0.739,0,84010690,2061575,32,3,3.9,0
35198229,486697,242832,2025-04-14 10:51:49,2025-04-14 11:37:49,2025-04-14 12:13:49,Sort,4,Completed,413,54.97,36,0.565,0,11015344,2950263,8,4,2.71,0
47145890,443665,247949,2024-12-28 09:34:51,2024-12-28 10:19:51,2024-12-28 15:48:51,Dropoff,3,Completed,453,6.02,329,0.401,0,87995264,7453071,7,6,0.45,1
31235032,461387,227751,2025-07-06 23:42:52,2025-07-07 00:55:52,2025-07-07 01:01:52,Pickup,4,Completed,10,34.8,6,0.803,1,44159506,9318292,48,4,18.29,0
15369364,496760,217119,2025-07-13 07:00:31,2025-07-13 08:57:31,2025-07-13 15:45:31,Dropoff,4,Completed,115,23.27,408,0.771,0,75522187,2008011,1,3,8.52,0
53174289,477333,240291,2023-09-20 13:18:49,2023-09-20 14:41:49,2023-09-20 17:14:49,Sort,2,Partial,351,48.9,153,0.911,4,11703456,5343412,17,4,17.77,1
95570630,429290,227057,2024-01-26 07:08:25,2024-01-26 08:32:25,2024-01-26 10:54:25,Pickup,3,Cancelled,142,98.56,142,0.839,0,25910034,3387332,8,4,0.33,0
84220842,403798,241320,2024-07-15 01:51:58,2024-07-15 03:06:58,2024-07-15 08:39:58,Replenish,3,Partial,219,159.28,333,0.808,0,33763877,6511368,43,2,5.53,1
41477672,489133,239090,2023-03-09 12:05:24,2023-03-09 12:21:24,2023-03-09 16:44:24,Pickup,3,Cancelled,354,88.92,263,0.892,0,62067097,2074484,43,5,41.47,0
84515022,464853,217119,2024-01-26 23:28:26,2024-01-27 00:50:26,2024-01-27 03:43:26,Dropoff,5,Failed,181,34.65,173,0.756,2,30566967,2953010,35,6,8.68,0
13459780,489133,249237,2023-10-31 08:31:58,2023-10-31 10:22:58,2023-10-31 16:53:58,Replenish,3,Partial,73,102.0,391,0.719,0,70867382,6989022,35,5,33.8,0
21485680,408999,207246,2023-04-18 10:52:59,2023-04-18 11:50:59,2023-04-18 15:58:59,Pickup,5,Completed,405,43.54,248,0.887,0,30107862,3928107,8,3,5.51,0
11874288,417035,227013,2025-09-09 15:55:23,2025-09-09 17:10:23,2025-09-09 20:24:23,Pickup,3,Completed,112,202.09,194,0.594,0,91638276,5261586,23,6,34.09,0
99972843,492624,242832,2025-10-03 18:58:20,2025-10-03 19:42:20,2025-10-04 02:08:20,Putaway,3,Completed,81,162.11,386,0.334,0,36466493,7822249,17,7,8.59,0
36352563,469113,207246,2026-01-11 18:10:22,2026-01-11 19:24:22,2026-01-11 21:59:22,Cycle Count,4,Completed,414,5.52,155,0.588,1,64768889,7202805,27,7,52.57,0
21756447,471986,217119,2023-12-23 10:31:40,2023-12-23 11:21:40,2023-12-23 15:08:40,Transfer,4,Completed,334,73.69,227,0.419,0,71458162,8952728,13,3,15.69,0
56371434,486697,210770,2024-12-08 05:03:12,2024-12-08 06:01:12,2024-12-08 09:53:12,Dropoff,4,Failed,198,12.78,232,0.502,0,91781211,1461292,5,6,40.79,0
70092047,412330,206937,2025-10-25 11:29:29,2025-10-25 11:43:29,2025-10-25 15:04:29,Consolidate,3,Completed,388,26.48,201,0.97,0,88090818,7857588,6,1,34.25,0
21025513,489133,206536,2026-01-21 18:15:04,2026-01-21 19:36:04,2026-01-22 01:17:04,Sort,3,In Progress,329,19.44,341,0.466,1,59225410,4761457,4,1,21.86,0
50429816,474653,203407,2025-11-26 13:55:43,2025-11-26 14:58:43,2025-11-26 15:23:43,Pickup,4,Partial,22,46.4,25,0.832,0,16679527,2421738,37,7,11.13,1
10995753,482635,221982,2023-05-06 00:49:18,2023-05-06 01:48:18,2023-05-06 06:16:18,Pickup,2,Completed,393,133.57,268,0.436,0,10904342,9171869,14,1,52.11,1
95001225,493013,209263,2024-09-09 09:04:40,2024-09-09 10:27:40,2024-09-09 18:13:40,Pickup,4,Completed,493,60.32,466,0.947,0,84280846,9910059,8,5,0.55,0
11420980,469113,203407,2024-05-28 01:57:38,2024-05-28 02:59:38,2024-05-28 08:55:38,Pickup,2,Completed,242,145.42,356,0.608,0,73928345,3527053,9,1,4.35,0
61861077,449141,227057,2023-07-10 18:15:04,2023-07-10 20:07:04,2023-07-11 02:57:04,Sort,3,Completed,387,16.83,410,0.847,0,32042940,3959188,10,3,120.56,0
82404046,478305,240291,2024-03-20 02:49:12,2024-03-20 03:27:12,2024-03-20 09:30:12,Dropoff,1,Completed,219,56.86,363,0.468,0,40306603,3765523,7,1,4.66,0
67902069,491598,242832,2026-04-03 00:59:24,2026-04-03 02:39:24,2026-04-03 05:54:24,Transfer,3,Completed,448,115.03,195,0.625,0,18729225,5693320,34,7,34.39,0
71722842,477333,235198,2023-01-17 18:25:11,2023-01-17 19:11:11,2023-01-17 22:17:11,Pickup,3,Completed,241,170.51,186,0.819,0,57706091,5532582,21,4,21.36,0
83238615,470249,208994,2023-05-01 23:29:46,2023-05-02 00:31:46,2023-05-02 05:22:46,Dropoff,3,Completed,27,17.65,291,0.988,1,85185144,7744469,49,3,11.0,0
13948033,496002,209294,2026-04-05 01:18:26,2026-04-05 03:14:26,2026-04-05 04:56:26,Replenish,3,In Progress,87,59.14,102,0.93,1,78663361,7383136,9,5,8.02,0
40236198,497132,210770,2023-03-13 18:42:03,2023-03-13 19:31:03,2023-03-13 19:57:03,Putaway,4,Completed,186,25.19,26,0.716,1,57567015,1649370,41,1,0.08,1
78959365,486697,246274,2025-12-19 07:57:24,2025-12-19 08:26:24,2025-12-19 09:34:24,Sort,3,Completed,121,28.67,68,0.88,0,38749404,4338934,9,7,18.59,0
85809488,474653,209263,2025-05-15 02:10:22,2025-05-15 03:42:22,2025-05-15 09:21:22,Pickup,3,Completed,214,107.72,339,0.372,0,49784330,5575528,26,3,22.17,0
42557192,424940,225896,2024-03-17 09:13:25,2024-03-17 09:20:25,2024-03-17 12:50:25,Sort,2,Cancelled,466,26.29,210,0.588,1,72656268,8304429,49,7,11.29,0
80977911,432796,239090,2023-08-03 10:54:05,2023-08-03 11:24:05,2023-08-03 15:50:05,Dropoff,3,Completed,349,110.49,266,0.48,0,92405272,6338635,45,1,16.37,0
12432381,486697,207246,2024-11-24 03:42:24,2024-11-24 05:35:24,2024-11-24 13:04:24,Sort,1,Completed,37,146.95,449,0.97,2,96373882,1919489,24,4,2.04,1
51311451,402023,209294,2023-05-18 20:24:36,2023-05-18 20:49:36,2023-05-19 01:19:36,Pickup,3,In Progress,359,103.05,270,0.839,1,37861604,1248549,24,2,3.22,0
98603839,480297,206937,2024-08-18 07:12:06,2024-08-18 07:52:06,2024-08-18 11:17:06,Pickup,3,Completed,400,251.71,205,0.326,0,75492099,8122193,27,6,2.26,0
42264479,404891,237363,2023-09-07 19:01:22,2023-09-07 19:25:22,2023-09-08 02:23:22,Pickup,3,Failed,469,2.42,418,0.628,0,70151220,2407864,47,1,0.32,0
98085807,463487,239090,2023-03-01 21:14:36,2023-03-01 21:42:36,2023-03-02 01:19:36,Putaway,2,Partial,215,145.82,217,0.415,0,42405424,2239135,32,3,4.87,0
50367590,424502,219630,2026-02-27 19:03:33,2026-02-27 19:31:33,2026-02-27 23:50:33,Pickup,3,Completed,18,126.43,259,0.548,0,29918931,3908120,44,3,30.65,1
48858907,464853,207246,2024-04-28 18:26:48,2024-04-28 20:02:48,2024-04-29 03:12:48,Cycle Count,4,Partial,78,124.33,430,0.977,0,93781932,5288379,12,7,15.11,0
68378075,404891,214068,2026-02-16 11:18:19,2026-02-16 12:15:19,2026-02-16 14:47:19,Consolidate,3,Completed,132,61.48,152,0.401,0,64185097,7827840,10,7,23.56,0
76253382,448885,246274,2023-11-07 14:24:47,2023-11-07 14:44:47,2023-11-07 19:35:47,Dropoff,4,Completed,127,43.78,291,0.455,1,72054177,1896266,36,1,6.66,0
46882083,417867,238978,2023-10-18 03:22:30,2023-10-18 04:51:30,2023-10-18 10:31:30,Replenish,4,Completed,389,12.37,340,0.78,0,41004202,3128765,2,2,12.58,0
96715852,467263,235659,2025-02-17 09:52:58,2025-02-17 11:12:58,2025-02-17 15:06:58,Pickup,2,Completed,496,170.71,234,0.71,1,80609259,2355258,35,4,2.82,0
16133542,489445,206925,2025-11-19 00:06:30,2025-11-19 00:34:30,2025-11-19 04:48:30,Transfer,5,Failed,174,17.44,254,0.88,0,95139960,8171566,23,3,5.1,0
26994679,478305,227751,2026-01-10 06:16:19,2026-01-10 07:11:19,2026-01-10 11:58:19,Pickup,3,Failed,222,21.36,287,0.853,0,75252562,6557158,15,1,4.64,0
39144371,402785,219630,2023-02-14 16:11:08,2023-02-14 18:01:08,2023-02-14 19:38:08,Cycle Count,5,Partial,50,35.56,97,0.828,0,59461814,1828836,26,3,13.49,0
24900058,483879,227013,2025-01-14 04:19:20,2025-01-14 04:46:20,2025-01-14 07:45:20,Cycle Count,2,Completed,185,128.24,179,0.571,0,47135506,1426778,49,4,23.83,0
46964677,449202,216408,2025-12-05 18:59:17,2025-12-05 20:53:17,2025-12-06 04:44:17,Dropoff,3,Failed,305,102.53,471,0.941,0,91090157,6860320,22,1,1.54,0
77920470,490633,206925,2025-02-07 12:28:38,2025-02-07 13:02:38,2025-02-07 14:22:38,Cycle Count,2,Failed,494,18.9,80,0.658,1,82978838,7405139,24,3,7.73,0
45315562,481169,227057,2025-01-17 16:09:34,2025-01-17 17:03:34,2025-01-17 18:59:34,Consolidate,3,Completed,298,68.39,116,0.97,0,49392324,9414837,10,3,0.1,0
14726403,493863,225644,2024-03-07 16:19:07,2024-03-07 17:39:07,2024-03-07 19:41:07,Pickup,3,Completed,377,56.75,122,0.319,0,44712184,4957934,40,6,10.93,0
72310404,417867,235212,2024-05-18 12:33:06,2024-05-18 13:31:06,2024-05-18 18:47:06,Replenish,4,Completed,354,38.54,316,0.961,0,45602551,6069113,40,7,5.83,1
74226436,424940,235212,2023-05-11 21:30:43,2023-05-11 23:12:43,2023-05-12 05:54:43,Cycle Count,3,Failed,382,5.01,402,0.993,1,23568908,8403915,47,4,54.69,1
40717375,470249,217505,2025-03-26 07:29:23,2025-03-26 08:21:23,2025-03-26 09:51:23,Dropoff,4,Failed,431,4.99,90,0.406,0,26817795,4822271,17,5,40.99,0
22499655,449202,209294,2025-09-16 22:17:10,2025-09-16 22:18:10,2025-09-17 02:03:10,Replenish,5,Partial,370,109.33,225,0.741,0,67996982,4213779,17,2,25.26,0
72725646,475581,208994,2025-08-25 04:16:49,2025-08-25 05:02:49,2025-08-25 06:25:49,Replenish,4,Completed,128,36.99,83,0.844,1,85917749,5986737,37,6,145.98,1
10075648,474583,206536,2025-10-11 09:57:58,2025-10-11 10:57:58,2025-10-11 12:05:58,Dropoff,3,Completed,42,59.6,68,0.976,0,11414448,4821842,31,1,2.22,1
59970466,461387,206925,2023-10-29 07:16:31,2023-10-29 08:01:31,2023-10-29 08:27:31,Pickup,5,Completed,167,230.94,26,0.848,1,94523862,1855155,43,6,1.24,0
52280910,408999,203407,2024-02-28 03:37:54,2024-02-28 05:11:54,2024-02-28 07:28:54,Sort,4,Cancelled,471,170.35,137,0.939,1,53418251,6251378,16,3,3.92,0
97110599,463487,217119,2026-03-27 18:15:39,2026-03-27 20:02:39,2026-03-27 22:50:39,Pickup,2,Completed,179,17.66,168,0.665,0,95946298,4409269,15,2,24.59,0
45713382,433576,247949,2025-05-24 13:49:41,2025-05-24 15:47:41,2025-05-24 16:37:41,Pickup,4,Completed,483,126.25,50,0.65,0,59672108,5819009,27,1,115.11,0
84831797,461837,225896,2025-07-02 07:22:45,2025-07-02 08:29:45,2025-07-02 09:26:45,Dropoff,4,Failed,197,62.91,57,0.629,0,20654520,8029250,46,3,44.46,0
98881750,490269,222099,2023-11-14 12:44:16,2023-11-14 13:45:16,2023-11-14 16:54:16,Dropoff,2,Completed,184,24.67,189,0.917,0,56342352,1630745,34,7,5.96,0
16820954,432796,208994,2024-03-28 01:54:38,2024-03-28 03:11:38,2024-03-28 06:27:38,Pickup,4,Completed,325,369.83,196,0.738,1,70242028,1550511,8,6,50.47,0
10066729,490269,247949,2025-12-27 05:03:43,2025-12-27 05:27:43,2025-12-27 05:56:43,Dropoff,4,Partial,439,22.95,29,0.4,0,31406953,8326918,47,7,3.19,0
85467030,411586,235198,2023-04-12 06:17:10,2023-04-12 07:01:10,2023-04-12 10:42:10,Sort,5,Completed,382,55.82,221,0.988,1,67114600,3243606,5,1,16.08,0
68146721,478305,232480,2024-11-29 11:53:45,2024-11-29 13:04:45,2024-11-29 21:03:45,Sort,5,Completed,172,67.69,479,0.739,0,86061151,3220873,18,4,11.32,0
60094239,448885,235198,2025-01-31 01:27:23,2025-01-31 01:44:23,2025-01-31 08:16:23,Cycle Count,3,Completed,133,179.42,392,0.35,2,17159479,6095233,31,3,26.62,0
63836143,447801,239090,2024-12-28 04:26:05,2024-12-28 05:57:05,2024-12-28 10:43:05,Pickup,1,Completed,237,45.06,286,0.865,1,82788690,8040612,8,6,4.02,0
54397960,458126,246274,2024-04-24 13:34:25,2024-04-24 14:01:25,2024-04-24 15:43:25,Transfer,4,Completed,76,8.3,102,0.895,0,22006674,1766229,1,2,46.75,0
62918369,471986,247949,2024-12-11 09:03:55,2024-12-11 10:24:55,2024-12-11 16:02:55,Transfer,2,Failed,221,26.76,338,0.443,0,63178370,5115272,37,5,18.51,1
96377529,453225,221982,2023-06-17 13:51:38,2023-06-17 15:28:38,2023-06-17 20:44:38,Sort,5,Completed,328,35.18,316,0.666,1,31785326,4934096,45,7,60.98,0
26808024,447801,227751,2025-01-09 07:14:29,2025-01-09 08:14:29,2025-01-09 08:20:29,Consolidate,3,Failed,139,19.69,6,0.73,1,52927933,4904158,16,5,2.05,0
28541137,474241,220452,2024-04-11 00:14:00,2024-04-11 01:09:00,2024-04-11 01:15:00,Replenish,4,Completed,472,370.95,6,0.808,2,87349534,8597750,29,6,13.75,0
99283369,417668,207246,2025-08-30 22:38:28,2025-08-30 23:10:28,2025-08-31 00:32:28,Replenish,3,Completed,412,18.16,82,0.368,0,24664906,5690313,40,3,52.08,0
78267895,448716,225644,2025-07-24 07:45:50,2025-07-24 08:10:50,2025-07-24 11:32:50,Pickup,3,Completed,474,35.38,202,0.446,0,71550807,6761484,23,6,6.48,0
54766383,417035,211550,2023-10-22 19:37:55,2023-10-22 20:48:55,2023-10-22 22:27:55,Transfer,3,Completed,215,211.35,99,0.543,0,94872571,5081839,23,1,27.73,0
45579769,429290,240291,2023-02-03 12:54:19,2023-02-03 14:41:19,2023-02-03 22:29:19,Pickup,1,Completed,168,13.77,468,0.846,2,13343140,2469115,26,7,10.81,0
18784608,443800,238978,2024-08-31 10:57:58,2024-08-31 12:03:58,2024-08-31 16:56:58,Dropoff,4,Completed,300,49.1,293,0.712,1,95343306,3546454,14,4,22.28,1
58323909,437920,212996,2025-08-30 04:27:48,2025-08-30 05:33:48,2025-08-30 08:32:48,Consolidate,4,Completed,313,32.49,179,0.467,0,72660362,7292129,35,4,4.3,0
67239062,453225,247949,2025-02-06 04:46:56,2025-02-06 05:53:56,2025-02-06 13:12:56,Cycle Count,4,Completed,243,105.75,439,0.797,0,95472587,1325606,7,7,2.82,1
82900754,449202,214068,2025-08-30 02:13:28,2025-08-30 03:01:28,2025-08-30 05:41:28,Sort,4,Failed,330,0.12,160,0.637,0,70782910,7478810,1,2,0.26,0
14378677,408999,221982,2026-02-11 07:31:22,2026-02-11 09:00:22,2026-02-11 14:01:22,Cycle Count,4,Completed,62,54.06,301,0.863,0,80332766,5164254,18,5,0.99,1
99403554,417867,211550,2023-02-17 01:44:04,2023-02-17 03:02:04,2023-02-17 07:57:04,Pickup,3,Completed,270,69.89,295,0.387,1,24490509,7786716,1,7,8.56,0
20077147,448885,241320,2025-12-05 19:03:12,2025-12-05 19:50:12,2025-12-05 22:21:12,Consolidate,4,Completed,364,32.47,151,0.629,0,27117556,9324428,33,3,10.34,1
43004562,481169,209263,2023-07-22 22:37:49,2023-07-22 22:52:49,2023-07-23 03:17:49,Replenish,4,Completed,414,92.44,265,0.625,0,83242002,8828844,37,6,6.17,0
82332763,427382,237363,2023-12-03 13:02:16,2023-12-03 14:08:16,2023-12-03 17:23:16,Dropoff,4,Completed,202,9.93,195,0.713,0,75384887,1885208,1,6,14.01,0
69495191,439871,238978,2025-08-10 07:40:17,2025-08-10 09:19:17,2025-08-10 15:02:17,Pickup,4,Completed,213,46.79,343,0.351,0,11519098,6236909,27,7,38.32,0
74039564,432796,227057,2024-10-16 04:58:38,2024-10-16 05:17:38,2024-10-16 10:53:38,Transfer,2,Completed,355,116.46,336,0.381,1,94268082,4701174,39,6,16.58,0
79279658,413972,217119,2025-06-26 14:54:23,2025-06-26 15:57:23,2025-06-26 17:57:23,Dropoff,3,Completed,445,29.75,120,0.822,0,35038734,3809120,28,6,10.92,0
11102992,441855,211550,2024-04-07 11:09:00,2024-04-07 11:40:00,2024-04-07 13:17:00,Pickup,5,Completed,411,313.31,97,0.721,1,65916372,3808158,21,1,11.01,0
28151860,491598,235212,2024-06-03 08:08:29,2024-06-03 09:43:29,2024-06-03 13:04:29,Sort,1,Partial,470,327.61,201,0.637,0,98388068,7741532,45,4,69.48,0
56443506,409522,210830,2026-04-20 06:10:15,2026-04-20 06:55:15,2026-04-20 07:54:15,Sort,3,Partial,324,123.98,59,0.48,0,43559052,3221233,38,7,16.83,0
15183813,486697,217119,2024-01-26 17:27:40,2024-01-26 19:08:40,2024-01-26 22:26:40,Pickup,3,Completed,289,128.75,198,0.702,0,97373612,6321623,25,3,6.23,0
97316138,433576,240601,2025-04-01 03:36:04,2025-04-01 03:51:04,2025-04-01 06:50:04,Putaway,3,Completed,94,9.26,179,0.749,0,25495390,4020837,40,7,53.44,1
48473200,486697,242832,2023-11-27 09:53:31,2023-11-27 11:00:31,2023-11-27 16:07:31,Pickup,3,Completed,432,73.28,307,0.34,0,35304087,6257893,22,5,18.01,0
94662263,483879,239090,2023-05-05 00:54:52,2023-05-05 01:42:52,2023-05-05 05:28:52,Pickup,4,Completed,303,16.3,226,0.565,0,74270127,9286005,32,3,43.41,0
78861646,437920,205980,2024-04-29 23:33:29,2024-04-30 00:07:29,2024-04-30 06:37:29,Pickup,3,Completed,120,9.02,390,0.37,0,45472492,2890699,15,3,7.89,0
19592787,485327,246274,2024-06-16 16:41:26,2024-06-16 17:57:26,2024-06-17 01:39:26,Putaway,3,Failed,345,65.35,462,0.683,0,21978943,5663785,35,5,26.04,0
16101452,486697,219630,2024-09-28 21:37:38,2024-09-28 22:28:38,2024-09-28 23:37:38,Cycle Count,5,In Progress,201,34.05,69,0.79,1,22417717,2267179,2,6,20.98,0
30028654,434124,242742,2024-03-09 06:55:48,2024-03-09 07:13:48,2024-03-09 10:55:48,Sort,3,Completed,35,29.27,222,0.462,3,53680955,4081628,5,7,25.69,0
89407456,490633,246274,2023-01-05 19:53:13,2023-01-05 21:06:13,2023-01-06 05:04:13,Putaway,3,Completed,195,58.22,478,0.729,0,93775850,2610300,16,7,31.53,0
14106772,453225,206536,2024-06-09 03:32:57,2024-06-09 05:28:57,2024-06-09 11:21:57,Replenish,3,Completed,482,23.02,353,0.463,1,85053300,8894260,25,5,13.25,0
98546977,493771,238978,2023-12-23 20:40:57,2023-12-23 21:28:57,2023-12-23 23:55:57,Cycle Count,3,Partial,194,14.22,147,0.971,1,49066851,7891802,26,3,29.2,1
86194666,469113,235198,2023-11-19 11:29:19,2023-11-19 13:27:19,2023-11-19 15:08:19,Sort,4,Completed,427,58.03,101,0.414,0,64500657,7535185,5,6,11.29,0
72643578,470458,242742,2024-01-31 14:27:36,2024-01-31 15:33:36,2024-01-31 18:27:36,Replenish,3,Partial,2,63.19,174,0.583,0,28300590,2943689,40,3,36.11,0
94280953,433576,217505,2024-08-02 07:52:14,2024-08-02 08:37:14,2024-08-02 09:40:14,Consolidate,3,Failed,343,35.0,63,0.817,0,56930825,5096712,44,2,16.0,0
27360125,480297,235659,2024-09-23 01:41:05,2024-09-23 01:56:05,2024-09-23 06:27:05,Pickup,2,Completed,307,150.0,271,0.973,0,94819279,2689008,35,1,8.13,0
16119444,493863,219630,2023-01-10 01:13:46,2023-01-10 03:09:46,2023-01-10 08:28:46,Dropoff,4,Completed,498,269.4,319,0.564,3,39359446,5282978,11,5,13.26,0
29112373,492908,220452,2024-06-23 07:33:12,2024-06-23 08:34:12,2024-06-23 15:06:12,Dropoff,3,Completed,376,52.03,392,0.505,0,80480710,6903755,41,1,3.5,1
42954209,407078,244872,2025-10-24 17:21:28,2025-10-24 18:27:28,2025-10-24 22:58:28,Dropoff,3,Completed,341,100.26,271,0.69,0,77964585,9833244,30,1,24.73,0
48942075,481169,232480,2023-03-12 14:28:07,2023-03-12 15:52:07,2023-03-12 18:57:07,Pickup,4,Partial,298,157.62,185,0.775,0,29676532,1206214,13,4,14.34,0
66801772,458441,205716,2025-04-19 00:43:12,2025-04-19 01:52:12,2025-04-19 09:19:12,Cycle Count,4,Cancelled,452,19.14,447,0.725,0,30063589,1641612,33,7,78.09,0
20044759,464636,245938,2024-10-11 20:40:02,2024-10-11 21:42:02,2024-10-12 01:07:02,Putaway,3,Completed,108,4.59,205,0.7,0,39458778,6555809,37,4,33.36,0
18036073,471986,225644,2024-03-17 13:18:42,2024-03-17 14:18:42,2024-03-17 18:53:42,Pickup,3,Completed,342,95.02,275,0.409,0,90826688,6410704,19,4,12.0,0
32768863,489925,206925,2026-03-27 11:15:59,2026-03-27 11:28:59,2026-03-27 15:12:59,Consolidate,4,Completed,470,22.02,224,0.785,0,29299759,9587898,36,3,25.12,0
34288539,443800,249797,2025-07-23 16:11:31,2025-07-23 17:45:31,2025-07-23 18:20:31,Dropoff,3,Completed,388,112.09,35,0.753,0,98640938,2387163,27,2,14.53,1
78677862,471986,210830,2024-04-02 18:03:53,2024-04-02 19:40:53,2024-04-03 01:33:53,Pickup,4,Cancelled,391,2.1,353,0.534,0,57719289,2547841,24,2,1.23,0
87744562,474653,222099,2026-01-15 23:41:04,2026-01-16 01:15:04,2026-01-16 08:32:04,Putaway,4,Completed,60,98.17,437,0.307,0,94767762,5206097,29,7,9.14,0
22763759,493771,240291,2024-10-04 06:20:49,2024-10-04 08:08:49,2024-10-04 09:57:49,Cycle Count,1,Completed,6,53.11,109,0.355,0,24302507,1238355,4,1,10.44,0
69360313,409522,225644,2024-09-16 23:47:51,2024-09-17 00:50:51,2024-09-17 07:49:51,Pickup,5,Completed,333,19.68,419,0.842,0,25542380,7790080,28,3,11.22,0
20203489,478305,240601,2026-03-09 15:06:39,2026-03-09 16:37:39,2026-03-09 23:03:39,Pickup,3,Completed,174,20.69,386,0.649,0,15901404,8827612,6,3,17.58,1
37841986,496002,242742,2023-02-18 06:51:03,2023-02-18 07:01:03,2023-02-18 08:13:03,Pickup,3,Completed,482,76.79,72,0.636,1,91795541,2719763,47,7,13.86,0
85017183,459528,227751,2025-01-30 04:43:30,2025-01-30 05:50:30,2025-01-30 09:16:30,Dropoff,4,Failed,300,4.8,206,0.362,2,17663659,6100094,45,7,7.67,0
17696443,453225,206937,2024-12-03 14:34:50,2024-12-03 15:34:50,2024-12-03 19:04:50,Transfer,4,Completed,320,97.23,210,0.551,0,26510073,1301791,15,7,27.53,0
