movement_id,product_id,robot_id,movement_date,movement_type,quantity,from_zone,to_zone,from_rack,to_rack,duration_min,batch_number,order_id,weight_kg,condition_flag,scan_count,error_flag,temperature_at_move_c,operator_id,unit_value_usd
43615320,556769,665434,2024-07-03 13:54:58,Return,820,Zone-F,Zone-E,R07-09,R04-09,34,9331622,32387551,2.82,Good,1,0,27.4,4607,72.84
68724544,517927,657230,2024-07-01 14:08:11,Inbound,939,Zone-H,Zone-A,R35-01,R28-06,92,1868450,10169102,5.31,Good,5,0,17.0,5597,13.79
62364320,547555,610142,2024-08-16 15:07:07,Return,718,Zone-H,Zone-H,R40-03,R23-06,57,5192382,47164196,1.96,Good,5,0,34.0,6042,47.52
99884888,542869,610142,2025-02-13 13:41:40,Outbound,684,Zone-B,Zone-B,R29-05,R34-02,29,9170316,79241350,2.9,Good,3,0,3.7,6062,26.08
65270351,502216,669417,2023-03-19 23:10:21,Outbound,813,Zone-D,Zone-C,R44-02,R13-06,65,7133016,57983560,3.14,Good,2,0,3.9,1510,34.44
82136203,576819,623462,2026-04-11 06:49:01,Internal Transfer,398,Zone-E,Zone-G,R02-02,R17-01,19,7409934,76888191,9.71,Good,1,0,12.0,5195,40.72
64154826,562655,600782,2025-01-18 21:33:42,Replenishment,909,Zone-H,Zone-B,R49-07,R48-02,31,7117397,69354071,12.8,Expired,5,1,0.0,2160,145.7
77611488,576629,683144,2024-12-19 17:42:09,Inbound,614,Zone-A,Zone-D,R10-02,R48-07,92,1036215,99446313,34.87,Good,5,0,4.5,3430,13.98
72925805,553361,672335,2024-10-19 19:18:18,Replenishment,366,Zone-A,Zone-C,R16-05,R49-07,95,4727580,36666722,23.32,Good,1,0,13.6,9253,66.29
99229191,533553,668904,2023-12-19 19:07:53,Outbound,820,Zone-H,Zone-H,R33-02,R27-01,105,7575257,46292814,12.48,Good,5,0,4.8,8535,17.59
19456888,530910,637907,2025-06-02 22:02:42,Internal Transfer,357,Zone-G,Zone-E,R31-05,R47-09,12,1304131,87156109,29.2,Good,2,0,34.1,4906,16.62
98591431,533553,615238,2023-08-05 08:55:45,Outbound,371,Zone-B,Zone-B,R30-08,R38-06,105,2165180,87948892,6.37,Good,5,0,34.0,8946,5.73
34281621,561331,679969,2025-11-04 13:43:38,Outbound,75,Zone-F,Zone-C,R29-04,R36-06,100,4299098,97366996,0.94,Good,3,1,0.9,4379,29.15
95755136,574316,633396,2023-01-13 08:37:41,Replenishment,752,Zone-B,Zone-C,R04-07,R25-02,112,7076516,68988382,29.34,Good,5,0,22.0,7682,2.91
98162141,519219,604351,2024-04-09 21:56:38,Replenishment,381,Zone-F,Zone-C,R26-07,R22-06,15,5019888,10578986,2.46,Good,3,1,13.3,8106,7.64
68744477,536263,661071,2023-06-09 04:13:57,Inbound,826,Zone-A,Zone-H,R35-09,R42-02,22,1633627,92034280,33.23,Expired,4,0,26.6,3950,2.53
52786000,538100,662450,2024-12-08 05:22:07,Internal Transfer,229,Zone-A,Zone-B,R40-07,R41-09,48,7120057,15763312,11.88,Good,2,0,-2.2,1251,16.34
34096426,534895,639675,2025-02-27 22:14:00,Inbound,907,Zone-A,Zone-A,R10-05,R15-03,37,6537616,85474936,4.46,Good,1,0,-4.5,7503,40.79
73946479,521893,615545,2026-02-03 14:12:16,Outbound,692,Zone-H,Zone-C,R45-08,R34-06,113,1187889,99606197,6.62,Good,1,0,25.6,6433,101.29
55305522,521720,668904,2023-02-08 03:24:01,Replenishment,653,Zone-E,Zone-D,R17-06,R38-07,44,6848289,26094190,6.49,Good,5,0,4.5,4567,72.02
59689104,580132,610734,2025-08-08 07:47:37,Outbound,253,Zone-G,Zone-F,R25-02,R36-06,113,5975228,99727302,2.37,Expired,1,0,30.9,9478,19.4
48084836,553969,604897,2024-09-14 22:17:33,Outbound,449,Zone-E,Zone-H,R11-02,R35-05,111,1877144,45077928,23.15,Good,2,0,23.3,5100,2.46
31970183,567638,662450,2025-07-20 07:18:38,Inbound,116,Zone-D,Zone-A,R33-09,R32-02,81,3902870,48881802,16.21,Good,5,0,23.1,3054,31.73
85993573,575071,634338,2025-03-24 07:56:33,Inbound,725,Zone-H,Zone-D,R26-01,R20-04,114,1318901,28454355,10.44,Good,3,0,14.4,3051,12.87
55170109,561684,617514,2024-11-21 09:00:06,Internal Transfer,503,Zone-B,Zone-D,R33-01,R20-03,37,3417597,51165581,15.73,Good,5,0,31.5,1170,34.99
19465652,551915,680326,2023-07-16 17:44:57,Inbound,543,Zone-C,Zone-F,R27-07,R19-07,96,3970912,18171198,3.43,Damaged,2,0,30.6,9253,58.9
99225765,521893,679969,2026-02-06 22:36:57,Return,108,Zone-C,Zone-E,R44-08,R38-06,111,6166860,10528180,7.91,Good,1,1,31.8,7478,79.74
46258459,571294,688889,2025-12-18 03:48:31,Internal Transfer,447,Zone-D,Zone-A,R38-02,R08-03,89,9084683,37501671,33.07,Good,2,0,4.2,7471,43.99
96774048,571231,604351,2025-03-02 06:32:42,Outbound,308,Zone-A,Zone-G,R46-05,R12-09,10,3271594,35627947,1.82,Damaged,1,1,35.2,2660,7.16
89243242,567666,688889,2025-07-01 03:03:23,Internal Transfer,268,Zone-A,Zone-G,R46-09,R18-01,86,9854780,32804769,0.91,Good,4,0,36.8,1609,59.22
44182857,553229,680326,2024-10-04 18:14:08,Replenishment,350,Zone-B,Zone-E,R44-09,R13-03,85,2220837,51624281,12.71,Good,1,0,34.2,3719,51.5
64178634,501777,678222,2023-03-08 22:08:08,Internal Transfer,87,Zone-B,Zone-C,R49-02,R34-03,102,2198850,21323124,6.39,Good,1,0,12.6,9122,14.09
89209104,559154,607355,2024-01-10 07:28:06,Outbound,462,Zone-H,Zone-F,R43-05,R26-07,90,1373200,57042500,0.91,Damaged,5,0,6.2,3085,19.16
30014344,568637,679719,2023-12-06 02:45:09,Inbound,889,Zone-H,Zone-F,R12-06,R26-03,9,8428486,37688512,1.05,Good,4,0,30.1,4365,32.91
86546368,572913,679969,2023-03-11 13:26:15,Outbound,417,Zone-H,Zone-C,R11-09,R15-09,114,2799360,63726244,41.34,Quarantine,1,0,21.6,8860,6.58
13873349,518978,699267,2023-11-19 18:09:33,Outbound,849,Zone-G,Zone-C,R43-02,R06-01,47,1365457,43644044,18.24,Good,1,0,27.6,4168,97.14
33434301,567666,657230,2023-03-04 05:47:31,Outbound,380,Zone-E,Zone-F,R39-04,R32-02,8,8586670,93891840,64.16,Expired,3,0,29.5,4415,25.78
89140609,541445,657230,2023-12-25 08:53:27,Adjustment,441,Zone-F,Zone-A,R28-07,R15-04,108,8841343,12699428,2.16,Damaged,3,0,34.7,7422,64.1
88345890,551915,680326,2025-01-11 18:35:26,Adjustment,994,Zone-F,Zone-E,R20-06,R01-04,1,8903574,57066205,11.11,Good,1,0,-5.0,8744,1.57
71051346,508803,631216,2025-08-03 14:59:46,Outbound,564,Zone-A,Zone-C,R23-09,R06-08,3,5935791,45378064,45.11,Good,3,0,9.4,1965,53.43
22155081,512287,662450,2024-12-20 16:21:52,Replenishment,450,Zone-A,Zone-D,R18-07,R42-03,22,5790835,88501208,21.92,Good,5,0,13.2,4508,51.66
65471479,533917,661727,2023-08-18 23:28:57,Inbound,436,Zone-B,Zone-H,R46-01,R41-02,82,3425957,50483327,5.93,Good,3,0,25.8,9955,66.66
58225467,529154,699267,2023-12-09 08:27:21,Inbound,866,Zone-D,Zone-D,R30-09,R49-09,71,7436103,98394161,0.89,Damaged,4,0,2.3,3846,56.74
65300457,548064,607530,2023-04-03 13:29:16,Outbound,517,Zone-D,Zone-H,R03-06,R14-05,23,7397654,50486603,4.62,Good,2,0,0.6,7796,209.54
88083370,556080,678131,2024-03-24 19:05:56,Adjustment,660,Zone-D,Zone-E,R07-06,R37-08,8,4969591,72100909,12.04,Good,3,0,26.9,7534,5.36
17000949,548064,608092,2023-05-20 05:18:25,Outbound,984,Zone-D,Zone-C,R44-05,R36-05,9,7697425,39527426,10.89,Good,5,1,25.4,7263,0.17
66741331,523619,648338,2023-12-26 00:22:31,Inbound,899,Zone-A,Zone-G,R04-07,R26-02,106,7747093,84059615,23.25,Good,2,0,34.1,2360,27.52
59112717,546017,683144,2025-03-03 23:24:01,Adjustment,716,Zone-A,Zone-D,R24-05,R45-09,85,8952190,97767351,14.35,Expired,5,0,-0.9,2844,13.63
28210480,557374,615312,2024-02-01 01:38:57,Replenishment,754,Zone-E,Zone-D,R47-08,R19-01,100,8180889,34379657,11.71,Good,3,0,33.7,6526,83.43
24442577,522089,679719,2023-01-16 15:55:37,Inbound,956,Zone-B,Zone-A,R12-03,R40-08,28,9568357,69591629,3.37,Good,2,0,19.8,5260,29.57
32365261,551399,657230,2023-01-25 18:43:55,Outbound,151,Zone-C,Zone-H,R19-06,R08-06,38,7981444,77057643,6.15,Good,5,0,18.2,6851,42.24
39328239,564602,662450,2025-12-04 04:22:04,Adjustment,990,Zone-F,Zone-F,R45-02,R10-05,113,6503450,42596873,13.25,Good,2,0,-4.2,2179,17.89
74215180,582725,663976,2023-02-26 12:25:03,Internal Transfer,953,Zone-C,Zone-A,R06-02,R41-09,116,7374437,90564181,0.76,Good,5,1,37.5,5759,104.85
10197568,520753,631871,2024-06-29 08:45:08,Replenishment,509,Zone-B,Zone-A,R39-05,R03-01,68,5181332,90597367,10.12,Good,5,0,-2.3,3029,53.7
43447544,538752,651059,2025-09-01 02:35:19,Outbound,155,Zone-D,Zone-G,R32-06,R01-01,111,9860444,10235471,0.24,Good,5,0,22.3,9832,36.28
25299835,555214,679969,2023-11-06 02:22:02,Return,488,Zone-H,Zone-B,R07-03,R35-04,41,2538304,98297799,18.41,Good,3,0,-3.3,4610,32.49
67570779,580983,615238,2023-01-28 07:33:07,Internal Transfer,807,Zone-D,Zone-D,R25-09,R46-01,61,6211719,18936751,5.99,Good,4,0,22.2,9427,0.98
93523855,561367,688889,2024-07-06 03:43:48,Inbound,314,Zone-B,Zone-H,R07-07,R29-03,59,5354830,82271501,18.55,Good,4,0,4.9,3692,9.13
67674231,533130,655379,2024-07-02 21:13:48,Internal Transfer,91,Zone-A,Zone-F,R03-07,R32-07,8,1043057,67894993,44.54,Good,4,0,27.6,9086,6.21
33314189,542719,633396,2023-12-28 20:52:36,Adjustment,636,Zone-E,Zone-G,R28-02,R16-05,68,4881793,56312817,3.27,Good,4,0,28.4,2449,19.69
59993328,562196,669894,2024-11-22 22:29:27,Return,443,Zone-D,Zone-H,R34-03,R36-03,21,9268979,45699852,10.71,Good,5,0,25.0,7968,20.79
39198306,504003,628726,2025-07-27 01:40:34,Internal Transfer,955,Zone-G,Zone-G,R03-03,R45-04,86,4683243,45025719,0.81,Good,1,1,31.2,9737,2.73
59536887,510487,625254,2025-11-14 16:09:22,Return,568,Zone-E,Zone-A,R11-08,R29-06,81,8597415,72639346,7.97,Good,4,0,11.0,1770,2.7
43774197,517426,661727,2023-10-02 12:53:40,Inbound,881,Zone-E,Zone-C,R35-07,R20-09,22,2350789,39447351,14.54,Good,1,0,6.0,1780,3.12
57871840,542456,600782,2026-02-14 22:03:22,Outbound,523,Zone-B,Zone-B,R35-05,R04-04,109,4778609,50774546,29.57,Good,2,0,15.5,2643,14.62
34842994,517354,637907,2024-09-18 17:35:02,Inbound,536,Zone-H,Zone-G,R02-02,R14-04,36,7495465,51358248,22.05,Good,3,0,35.8,9086,46.96
79077786,567666,679969,2024-12-31 00:40:54,Inbound,706,Zone-B,Zone-G,R40-09,R04-09,8,7073073,17905849,1.49,Good,1,0,18.8,4577,61.68
47136843,551333,631216,2024-11-04 10:05:09,Inbound,369,Zone-D,Zone-D,R49-08,R06-04,34,4202151,14050806,13.07,Good,4,0,27.5,4575,47.23
41172977,561019,661071,2023-04-11 22:05:25,Inbound,572,Zone-H,Zone-D,R13-05,R22-06,67,3030842,59382661,1.12,Good,4,0,5.7,4729,14.6
87913125,557000,657230,2023-08-23 12:33:53,Outbound,765,Zone-E,Zone-D,R27-04,R04-02,116,6846009,84934049,0.99,Good,2,0,22.3,4584,14.01
82895505,544810,679721,2023-06-28 01:45:49,Inbound,540,Zone-E,Zone-E,R48-06,R30-09,13,5379314,38852904,3.99,Good,4,1,20.0,7489,45.19
92473437,503295,679969,2024-08-09 14:07:28,Inbound,53,Zone-B,Zone-A,R38-05,R37-04,104,1969973,63825740,4.95,Good,1,0,35.1,7660,1.24
69622614,542642,610734,2024-04-27 13:16:45,Inbound,680,Zone-G,Zone-A,R26-06,R38-03,106,8969002,76109940,12.77,Expired,3,1,4.0,8720,26.85
31426587,541445,606283,2024-03-10 18:52:29,Inbound,857,Zone-A,Zone-B,R40-08,R37-03,109,5512895,74047160,2.03,Good,4,0,30.4,5998,11.83
22796132,560305,610734,2026-01-08 22:29:50,Replenishment,628,Zone-C,Zone-C,R14-02,R48-07,10,6392219,13726148,52.48,Quarantine,2,0,8.0,4422,18.25
27883358,561331,603097,2023-11-14 10:46:15,Inbound,221,Zone-B,Zone-G,R30-03,R47-01,29,5821896,94477123,0.61,Good,4,0,12.3,3303,7.21
47580655,538835,621159,2024-05-21 06:55:37,Internal Transfer,505,Zone-H,Zone-B,R42-01,R42-03,102,5032018,76109217,3.37,Good,3,0,26.4,5943,24.77
38606662,551765,668650,2025-07-01 14:24:29,Internal Transfer,140,Zone-D,Zone-H,R01-07,R25-09,65,5895850,39119060,79.15,Good,2,0,31.0,6250,51.25
92512551,508532,606283,2025-05-31 01:16:52,Replenishment,983,Zone-B,Zone-E,R42-02,R32-05,83,3392234,47874570,5.0,Good,4,0,29.0,5363,2.16
52739877,571231,678222,2026-04-24 02:46:37,Outbound,987,Zone-B,Zone-C,R24-09,R28-04,75,3608368,73273869,0.2,Good,4,0,-2.2,9410,25.61
51474521,515587,662450,2023-05-31 12:57:52,Adjustment,695,Zone-F,Zone-E,R44-05,R16-03,96,3572837,45644244,55.51,Good,5,0,7.4,1666,7.99
23019663,571533,657230,2025-06-10 03:27:41,Replenishment,883,Zone-A,Zone-F,R39-07,R41-08,111,8807008,66952086,24.7,Good,4,0,15.5,2509,66.77
48212406,523091,633396,2026-01-12 19:58:37,Internal Transfer,859,Zone-C,Zone-B,R39-09,R08-04,57,4139562,59936764,9.03,Good,3,0,8.8,4828,70.02
21992993,516333,674983,2023-08-11 15:14:47,Replenishment,968,Zone-D,Zone-A,R30-06,R17-09,47,7318788,55149561,1.19,Expired,2,0,26.7,3035,34.0
70229963,554057,665671,2023-11-01 16:33:27,Internal Transfer,657,Zone-F,Zone-H,R25-07,R10-03,80,3257334,20036974,54.79,Good,2,0,13.3,8955,132.87
10040605,561684,679719,2023-11-09 06:25:36,Replenishment,497,Zone-H,Zone-D,R12-08,R15-03,19,4318308,75093423,21.13,Good,4,0,14.5,9657,51.04
19225434,549975,663976,2024-01-23 04:32:56,Outbound,507,Zone-E,Zone-A,R10-04,R48-02,20,5184726,43723176,9.55,Good,3,0,4.6,3492,118.58
31849754,535985,662450,2023-04-21 20:28:38,Outbound,688,Zone-D,Zone-E,R22-01,R43-02,66,3382596,14841486,18.97,Good,5,0,8.5,9993,15.43
58044779,501705,621159,2023-02-09 17:06:38,Internal Transfer,402,Zone-G,Zone-F,R26-02,R48-04,54,9799660,45933318,11.3,Good,5,1,-1.8,4300,69.9
39914965,522936,634338,2025-08-09 02:34:09,Inbound,893,Zone-B,Zone-A,R35-03,R15-09,54,6537327,85562983,42.83,Good,1,0,-4.5,6201,157.07
64127310,531914,674983,2023-04-08 07:47:23,Inbound,54,Zone-C,Zone-A,R40-04,R44-06,11,3233561,83099332,9.9,Damaged,4,0,26.5,9729,21.64
87966651,566051,675518,2024-06-21 06:34:00,Inbound,981,Zone-D,Zone-A,R19-03,R07-02,2,9609129,29828967,7.75,Good,1,0,0.7,6351,81.82
88659554,546804,628500,2024-04-01 17:15:33,Return,110,Zone-A,Zone-C,R44-09,R23-03,103,3742937,23683184,0.9,Good,5,0,-0.1,3721,4.36
89686898,534427,665671,2025-12-08 16:23:42,Outbound,51,Zone-A,Zone-C,R32-06,R18-03,79,3283351,21419046,1.82,Good,2,0,16.8,3801,64.72
50715502,575816,610142,2024-02-03 11:30:34,Inbound,303,Zone-A,Zone-D,R43-01,R18-02,118,7480511,38599474,15.62,Good,4,0,13.5,9737,62.91
98262209,569103,655379,2024-01-02 08:51:40,Inbound,949,Zone-F,Zone-E,R41-02,R05-02,18,5103119,92010152,27.35,Good,3,0,21.4,1456,439.15
62281523,565434,633396,2023-05-15 06:19:41,Return,988,Zone-G,Zone-D,R41-01,R31-05,16,5667801,97306283,52.9,Good,1,0,9.4,8665,103.39
90532484,510163,628516,2023-02-17 14:30:01,Replenishment,431,Zone-G,Zone-C,R30-09,R14-04,46,5865017,74655142,24.05,Damaged,3,0,8.9,3596,2.33
25536495,542642,661071,2024-12-04 00:13:39,Return,815,Zone-D,Zone-C,R16-05,R18-06,113,5333124,14807870,5.11,Good,1,0,24.5,4135,12.63
86462029,551333,628500,2023-09-20 06:31:08,Outbound,48,Zone-G,Zone-E,R15-02,R42-08,101,1953427,15497316,0.69,Good,4,0,17.3,3653,264.36
52219247,575071,628726,2025-10-16 13:44:58,Internal Transfer,555,Zone-G,Zone-D,R46-09,R24-08,32,6719127,14203415,12.41,Good,5,0,28.9,2213,60.35
90509553,93894,674983,2025-02-07 08:25:14,Outbound,522,Zone-A,Zone-G,R20-09,R47-09,28,3324820,80024194,1.59,Good,2,0,9.4,6666,8.52
92702820,525053,631734,2024-07-12 08:06:10,Replenishment,33,Zone-G,Zone-F,R08-08,R15-02,61,2380548,44953585,8.61,Good,2,0,3.8,1594,46.38
95840307,510381,681482,2024-12-24 02:27:37,Inbound,800,Zone-C,Zone-E,R17-06,R02-08,3,3684791,41331886,10.45,Damaged,3,0,18.7,9346,20.13
76025666,522654,665671,2024-07-06 21:03:02,Return,643,Zone-B,Zone-E,R24-08,R45-06,11,3901619,56076180,43.84,Expired,2,0,28.2,8946,25.72
97453103,571231,604897,2024-01-16 09:07:35,Outbound,436,Zone-E,Zone-B,R01-01,R08-07,28,7251600,27739595,21.15,Good,1,0,1.2,2471,33.88
23107223,580334,675518,2025-03-11 18:40:53,Replenishment,134,Zone-G,Zone-C,R14-06,R48-05,102,9945274,77352882,28.86,Good,4,0,24.2,3841,3.0
33114930,514708,657230,2023-03-01 05:26:37,Outbound,369,Zone-E,Zone-A,R10-04,R07-06,16,8209081,86932799,1.81,Good,4,1,-0.4,1733,11.77
59755903,547630,602267,2024-05-20 01:16:52,Inbound,679,Zone-E,Zone-F,R02-01,R26-09,107,9855596,89979476,12.5,Quarantine,2,0,20.2,6707,2.91
21683510,567457,699267,2025-09-03 15:31:06,Outbound,112,Zone-A,Zone-C,R49-08,R45-07,48,5304648,46622089,30.93,Good,5,1,22.4,7002,25.05
55004572,545155,699267,2023-04-04 17:07:48,Replenishment,203,Zone-A,Zone-G,R19-09,R22-05,50,4263695,79463425,5.55,Expired,1,0,24.0,4586,317.85
96836176,514238,688889,2023-12-13 11:18:45,Outbound,704,Zone-B,Zone-G,R42-05,R44-07,31,4137810,74611121,6.56,Good,3,0,16.9,5368,10.98
34116586,546017,620941,2023-05-19 10:49:51,Internal Transfer,231,Zone-D,Zone-B,R11-03,R33-05,16,3496950,17701309,8.67,Good,3,0,22.9,2381,44.05
67464418,508448,651059,2024-10-05 17:26:20,Internal Transfer,356,Zone-A,Zone-E,R40-03,R40-06,38,2209589,11797429,2.64,Good,1,0,1.1,6058,19.3
50956364,533130,631871,2024-08-19 10:58:18,Adjustment,852,Zone-H,Zone-F,R12-05,R10-06,32,5301423,72696986,13.26,Good,1,0,33.2,6671,6.98
36466103,503295,602267,2024-08-02 17:08:45,Outbound,539,Zone-A,Zone-E,R29-05,R24-04,84,9482293,12915332,17.55,Good,1,0,7.2,9890,10.58
83692856,508886,602267,2025-02-17 07:57:35,Outbound,218,Zone-B,Zone-B,R20-02,R18-09,76,1772186,94905073,11.34,Expired,3,0,36.0,2053,18.05
74259429,518669,615312,2025-03-13 09:44:48,Internal Transfer,532,Zone-F,Zone-A,R17-09,R20-02,78,3032564,10489438,12.67,Good,2,0,36.8,7694,36.63
32873403,508679,639675,2025-05-05 21:48:17,Adjustment,55,Zone-D,Zone-H,R23-07,R01-04,77,6172137,27454072,37.37,Good,1,0,3.1,3515,1.9
51453479,504471,602267,2026-02-25 21:07:33,Outbound,292,Zone-B,Zone-B,R49-08,R30-06,6,2232416,43148873,15.4,Good,2,0,17.7,2871,2.84
26077996,560302,604351,2023-08-15 09:35:11,Replenishment,442,Zone-C,Zone-G,R05-01,R21-04,12,6955407,86810815,0.73,Good,5,0,20.8,4994,12.71
73782438,501705,683144,2024-01-24 12:41:32,Return,879,Zone-G,Zone-H,R30-07,R09-01,33,1295435,37885455,2.19,Expired,3,0,7.2,2113,23.79
31865433,565250,607355,2024-10-26 02:23:41,Outbound,934,Zone-G,Zone-C,R42-01,R32-04,95,3645069,46749552,3.31,Good,5,0,3.0,3875,24.44
89254322,578109,651580,2026-02-23 01:18:37,Outbound,707,Zone-G,Zone-B,R16-04,R37-05,34,3482201,57367647,5.56,Good,4,0,19.9,7524,1.47
70783038,567457,600358,2023-01-10 23:43:44,Outbound,785,Zone-B,Zone-A,R13-02,R42-08,58,1414332,39461076,3.96,Good,5,0,22.9,1586,10.52
26978526,552945,607530,2026-01-01 22:12:45,Return,741,Zone-F,Zone-G,R38-04,R38-05,33,8014001,28271399,4.31,Good,1,0,28.3,6036,6.2
51639015,510487,661727,2023-10-25 19:08:44,Outbound,346,Zone-H,Zone-B,R29-09,R38-06,47,2538370,37660822,12.14,Good,1,0,25.9,9416,19.32
50033541,528940,614918,2026-02-20 05:57:32,Internal Transfer,699,Zone-F,Zone-A,R21-05,R28-02,27,9823130,63618199,2.1,Damaged,4,0,28.8,9640,49.77
65426441,579536,628726,2023-10-21 22:49:28,Inbound,131,Zone-E,Zone-G,R22-03,R06-05,87,7286397,12528316,16.09,Good,5,0,11.9,2860,15.16
98031663,507085,669894,2026-03-11 14:01:46,Internal Transfer,796,Zone-C,Zone-A,R30-09,R32-08,97,9615146,78870765,48.66,Good,2,0,28.7,2124,3.34
48028640,543994,651059,2023-10-12 23:06:06,Outbound,716,Zone-F,Zone-A,R07-02,R12-04,108,3043574,28584651,22.23,Good,2,0,18.1,1671,6.11
79119065,539757,695477,2024-12-01 16:22:47,Inbound,691,Zone-B,Zone-F,R47-07,R34-01,7,3910324,19189633,5.61,Good,4,1,3.5,3041,128.35
39711429,527492,669417,2025-12-27 04:28:37,Adjustment,788,Zone-H,Zone-H,R14-03,R20-02,34,1587552,98092716,1.16,Good,1,0,23.5,2143,59.02
97798288,511487,685359,2023-05-27 07:35:56,Internal Transfer,776,Zone-A,Zone-G,R42-04,R11-04,53,1535708,34391600,2.19,Damaged,1,0,28.7,8924,109.71
42980242,563524,606283,2024-07-16 22:40:52,Inbound,513,Zone-A,Zone-F,R09-03,R49-05,26,5478810,61290059,2.2,Good,3,0,2.0,2456,28.76
12437433,501356,606283,2024-07-26 02:32:53,Return,816,Zone-G,Zone-B,R27-01,R16-03,106,6393743,52196532,7.13,Good,4,0,22.3,2868,36.89
28670368,515256,669493,2024-09-20 16:51:40,Replenishment,409,Zone-G,Zone-B,R36-07,R31-06,19,5391585,16090566,54.77,Damaged,1,0,-3.9,3505,43.05
51297062,563097,639675,2025-01-10 18:25:51,Adjustment,826,Zone-B,Zone-D,R18-05,R11-08,108,9721357,77039636,18.94,Good,4,0,37.5,8680,6.18
88665857,571231,603097,2023-11-08 11:39:39,Internal Transfer,868,Zone-C,Zone-A,R39-09,R37-04,89,6104829,38870543,18.8,Good,4,0,35.3,2551,52.89
99337264,61542,651580,2025-05-10 18:47:25,Internal Transfer,549,Zone-D,Zone-A,R11-03,R20-03,101,3715310,64822446,31.2,Good,5,0,18.6,3082,12.9
20394627,524998,633396,2025-10-15 00:15:16,Internal Transfer,247,Zone-H,Zone-E,R01-08,R32-09,51,8643567,42088716,12.2,Good,5,0,11.7,5209,21.0
70848440,502678,616596,2024-10-28 02:24:02,Inbound,240,Zone-E,Zone-G,R30-08,R42-03,98,5893958,32937176,69.95,Expired,5,0,37.0,4981,39.29
97146365,578460,633675,2025-07-08 07:27:50,Internal Transfer,41,Zone-C,Zone-E,R02-01,R36-07,91,9075610,58287941,39.71,Good,2,0,22.5,1493,0.52
36470323,502327,610142,2023-11-30 01:11:10,Replenishment,853,Zone-B,Zone-C,R18-05,R17-03,67,7914664,83357775,5.12,Good,5,0,14.2,5198,35.9
33795459,560302,614918,2023-12-24 14:02:16,Internal Transfer,975,Zone-H,Zone-G,R37-07,R02-06,4,5282546,62055302,43.2,Good,2,0,30.4,9015,41.83
43756587,510163,665434,2026-02-01 23:08:04,Outbound,864,Zone-G,Zone-H,R36-07,R02-07,87,7118872,88316240,22.78,Good,5,0,31.8,7736,0.81
89647331,532247,633675,2024-03-22 11:30:22,Replenishment,554,Zone-A,Zone-G,R43-03,R42-08,4,5801099,32677010,36.23,Quarantine,1,0,34.7,9843,22.2
52463081,554699,672335,2024-01-29 22:49:22,Adjustment,398,Zone-D,Zone-G,R16-04,R07-02,25,5788823,52972228,6.24,Good,1,0,25.8,5502,5.67
16117733,528806,678222,2024-10-29 09:12:04,Adjustment,713,Zone-C,Zone-B,R30-06,R09-03,16,3928795,92272274,3.22,Good,3,0,31.8,2606,21.72
29271537,506808,680166,2023-04-28 12:39:24,Internal Transfer,463,Zone-B,Zone-B,R24-03,R07-02,86,3693154,25578013,14.21,Good,1,0,-1.4,6225,18.93
66384705,528139,604897,2026-02-10 11:20:11,Return,779,Zone-B,Zone-C,R36-02,R45-05,5,8044368,90692103,37.42,Good,4,0,21.8,9744,0.4
30083091,502715,604150,2025-04-23 07:09:30,Inbound,41,Zone-F,Zone-E,R24-02,R15-09,110,2496488,53576394,8.07,Expired,5,0,2.0,8312,24.09
52904858,541340,655379,2023-11-25 03:31:02,Adjustment,377,Zone-B,Zone-E,R31-07,R25-06,104,3567658,52276022,4.46,Good,4,0,32.8,3935,90.7
19960291,525053,621159,2024-03-05 11:53:26,Outbound,376,Zone-H,Zone-C,R21-06,R16-07,37,1629355,81003072,26.3,Good,1,0,34.0,8999,2.17
62777154,578245,634338,2024-08-13 17:29:38,Return,64,Zone-A,Zone-A,R15-07,R15-03,15,4436165,60401361,8.86,Damaged,5,0,1.8,1512,18.01
42662096,530359,610734,2025-08-04 16:43:30,Replenishment,693,Zone-E,Zone-G,R22-05,R25-05,21,7703075,78181913,4.14,Good,1,0,8.2,8046,22.58
53355908,552943,681482,2026-03-15 08:31:13,Internal Transfer,383,Zone-E,Zone-F,R11-06,R38-02,15,6385549,78724697,51.64,Good,2,0,23.7,5084,52.46
59638416,521444,602267,2025-08-14 08:19:19,Return,44,Zone-H,Zone-A,R39-01,R22-03,7,2821409,83642020,6.71,Quarantine,2,0,-3.7,1174,65.88
39612558,534895,620941,2024-11-24 02:28:51,Outbound,911,Zone-A,Zone-A,R16-03,R31-05,48,2356279,28907091,33.04,Good,5,0,16.0,2714,24.1
25815933,567532,628500,2025-04-19 03:42:34,Outbound,244,Zone-A,Zone-C,R46-09,R38-02,70,2452140,58201277,1.44,Damaged,3,0,29.4,4120,98.64
32463454,578460,670915,2024-09-06 12:37:09,Outbound,372,Zone-B,Zone-B,R21-06,R48-03,104,4416094,68676958,7.18,Good,1,0,29.5,5200,31.2
63091063,522089,665671,2023-05-01 00:47:47,Outbound,425,Zone-D,Zone-B,R02-04,R40-09,17,4135409,10430451,10.86,Good,2,0,31.7,9182,40.46
26440730,501219,680166,2025-01-22 14:36:28,Return,273,Zone-B,Zone-C,R03-01,R20-04,98,3745050,99078995,9.92,Good,5,0,33.5,5089,13.48
