operation_id,robot_id,zone_id,timestamp,operation_type,duration_seconds,items_processed,distance_traveled_m,battery_start_pct,battery_end_pct,avg_speed_mps,payload_weight_kg,success_flag,error_code,shift,operator_id,priority_level,ambient_temp_c,ambient_humidity_pct,collision_count
17515322,499072,222099,2024-05-20 18:22:47,Restock,3553,183,48.83,72,67,2.1,4.17,1,NONE,Afternoon,7809,5,21.0,59,0
21264357,448730,208059,2025-04-20 23:10:13,Transport,1304,26,291.68,46,19,2.54,13.45,1,E005,Morning,2958,1,26.9,43,0
53688449,257666,220452,2023-08-01 15:54:58,Place,748,120,118.82,88,50,1.21,26.48,1,NONE,Afternoon,6206,3,26.2,76,0
43525259,591912,220452,2024-01-08 18:28:28,Idle,3507,143,14.66,79,39,1.55,32.66,1,NONE,Afternoon,9353,2,10.2,39,0
40664623,345017,249797,2023-05-01 10:32:13,Pick,3280,13,23.69,42,0,1.25,4.89,0,NONE,Afternoon,2079,4,38.3,62,0
25463653,598631,245938,2025-12-16 01:33:19,Pick,461,175,78.04,46,29,1.43,18.62,1,E001,Night,8684,3,29.1,67,0
97563290,671347,245938,2023-10-29 09:54:02,Pick,3043,45,3.09,99,60,2.28,6.8,1,NONE,Morning,3188,3,18.4,80,0
39921714,588543,240601,2024-05-14 11:24:42,Transport,3078,82,40.16,96,43,0.98,2.19,1,NONE,Afternoon,5029,4,13.9,60,0
52546248,117571,217505,2024-07-04 05:57:36,Charge,1099,108,36.83,74,73,3.05,16.38,1,NONE,Afternoon,5351,5,30.1,74,0
22800770,611866,206937,2024-04-02 01:54:07,Sort,3524,174,19.37,22,0,3.48,13.58,1,NONE,Afternoon,9863,2,20.7,52,0
29093937,120523,225896,2025-08-03 23:51:25,Inspect,692,197,6.77,38,33,1.55,97.04,0,E003,Morning,5097,3,27.7,68,1
31089546,770285,247949,2024-11-27 15:44:58,Sort,2066,49,5.98,48,15,3.47,12.63,1,NONE,Morning,8275,4,24.1,33,0
25863818,730469,239090,2025-10-14 11:25:42,Charge,2534,81,79.9,62,13,1.74,103.4,0,E003,Morning,1052,5,18.9,47,0
56249360,757265,235659,2023-05-15 18:21:31,Inspect,225,121,46.36,89,62,0.17,31.89,1,NONE,Morning,5274,3,26.8,48,0
58977453,381129,209294,2026-03-21 03:48:47,Pick,3312,82,122.71,87,54,3.17,4.43,1,NONE,Night,5210,3,14.6,79,0
16575379,665870,244872,2023-05-21 22:23:37,Charge,3316,16,39.27,41,4,1.24,32.7,1,E004,Afternoon,2975,2,20.6,71,0
41586084,522599,225896,2023-03-22 20:23:17,Pick,1363,156,3.92,28,0,0.31,64.38,1,E003,Morning,8970,5,14.3,88,0
17278715,514030,210770,2023-01-28 00:56:03,Pick,1578,112,53.52,42,0,0.73,75.29,1,NONE,Afternoon,4585,4,32.4,60,0
25744446,601328,240291,2023-10-23 21:36:06,Pick,1336,25,92.77,38,0,2.56,20.66,1,NONE,Afternoon,6707,3,6.6,49,0
70776340,127736,225896,2025-10-15 00:07:18,Pick,627,127,15.2,91,83,0.89,86.94,1,NONE,Afternoon,6031,2,11.5,23,0
61158060,526139,214068,2024-01-01 20:13:57,Restock,3184,181,81.29,21,0,2.59,18.86,1,NONE,Morning,5206,4,27.5,86,0
54531629,412748,232480,2024-05-31 00:17:25,Transport,3210,128,95.47,86,35,2.93,93.56,1,E003,Afternoon,2557,3,17.3,88,2
29210676,261510,209294,2023-05-07 09:22:29,Inspect,2068,95,51.47,72,50,3.19,61.34,1,NONE,Night,5824,3,23.9,55,0
66180772,497050,212996,2024-07-29 07:49:38,Transport,1542,155,84.06,28,0,3.18,5.71,1,E003,Afternoon,2924,2,9.4,25,0
91418999,505346,203407,2023-10-10 12:58:09,Charge,2442,54,29.88,74,30,0.71,25.56,0,E001,Morning,8233,5,37.6,89,0
86469399,429978,227013,2023-12-21 10:19:52,Place,1802,18,7.93,66,10,2.0,59.03,1,E005,Night,4743,3,15.3,20,0
25587680,215302,222099,2024-09-20 23:41:03,Restock,2714,98,16.88,20,5,3.1,29.57,1,E002,Morning,3027,3,36.1,40,0
71324524,364234,249237,2025-08-19 04:30:18,Pick,2059,55,91.72,37,0,0.93,19.25,1,NONE,Morning,3375,2,20.3,32,0
31952254,400861,232480,2024-12-14 13:39:08,Charge,635,98,48.67,47,5,3.5,3.21,1,NONE,Morning,4217,4,31.0,27,0
87561086,526139,246274,2023-09-29 11:09:25,Restock,3264,138,3.11,37,36,2.6,23.68,1,NONE,Night,4231,5,22.6,85,1
52569348,608049,205716,2025-05-22 10:50:22,Idle,1543,169,114.76,66,15,3.27,16.03,0,NONE,Morning,5937,4,26.9,57,0
76841963,158460,241320,2025-04-26 23:09:40,Sort,1818,118,53.15,69,46,1.16,10.11,1,NONE,Afternoon,9212,4,10.8,48,0
58537488,550939,227057,2023-10-16 06:31:39,Place,2388,121,9.7,33,17,0.79,4.34,1,E003,Afternoon,3122,3,10.8,63,0
70695977,429978,227013,2025-11-01 18:00:23,Place,3198,189,46.96,29,0,3.33,22.05,1,NONE,Morning,6981,3,10.0,65,0
94140307,381129,210830,2025-10-22 08:14:45,Pick,1514,181,54.78,72,38,1.06,0.45,1,NONE,Morning,9962,4,19.5,86,1
22122886,180325,222099,2025-01-04 02:19:45,Place,621,156,25.07,57,25,3.17,4.72,1,TIMEOUT,Morning,6872,2,27.5,36,0
91324762,282464,241320,2023-12-27 02:55:59,Pick,389,181,51.77,41,38,0.68,45.64,1,NONE,Afternoon,3962,2,34.8,31,0
53454484,702831,235659,2024-03-06 15:46:26,Idle,2223,94,236.67,40,0,1.32,2.79,1,NONE,Morning,8242,3,25.2,51,0
22788265,628879,225896,2024-06-18 08:24:29,Restock,1515,153,50.74,23,3,2.24,13.52,1,NONE,Morning,5137,5,16.3,26,1
48978341,617139,235659,2023-08-17 11:25:04,Charge,1896,106,45.88,88,80,3.2,2.16,0,E005,Morning,5949,4,33.3,63,0
15027021,696967,216408,2024-01-08 00:20:44,Idle,3054,123,98.58,87,54,1.67,26.6,1,TIMEOUT,Morning,7008,3,11.6,81,0
58662580,543485,235659,2023-06-13 08:45:33,Transport,1176,131,65.32,64,27,2.14,34.74,1,LOW_BAT,Morning,5479,3,31.0,86,0
52509706,257666,205716,2023-07-07 22:24:39,Pick,2333,15,46.41,47,41,1.21,11.07,1,NONE,Morning,9716,3,30.0,59,0
49981441,679477,206925,2025-06-23 21:59:44,Charge,772,2,62.24,37,0,0.76,0.68,1,TIMEOUT,Afternoon,3026,4,29.6,47,0
65839351,369993,205716,2023-06-06 01:50:28,Place,2506,190,130.29,44,8,2.62,18.12,1,E004,Morning,6046,3,13.1,30,0
84404735,304218,238978,2024-07-24 11:08:53,Place,261,72,12.52,94,35,2.6,41.61,1,NONE,Morning,9993,3,22.5,46,0
45321028,120523,235321,2024-06-05 23:01:13,Inspect,749,10,65.48,27,0,3.04,25.76,1,NONE,Night,2642,5,8.5,31,2
11515641,384122,219630,2023-02-26 07:47:23,Place,949,24,3.66,85,85,0.61,117.54,1,NONE,Morning,7500,4,14.3,26,0
60185609,679477,242742,2025-10-07 21:12:39,Place,685,7,28.18,44,32,0.3,74.51,1,E004,Night,2172,3,17.2,36,1
95023686,348893,246274,2026-04-11 08:22:19,Pick,2453,47,14.85,41,0,2.23,34.22,1,NONE,Morning,7137,3,9.2,75,0
45538777,397176,247949,2025-02-15 07:31:57,Charge,1432,145,21.01,84,51,1.76,20.8,1,NONE,Night,7870,3,34.8,83,0
21039241,349083,216408,2025-03-27 07:18:43,Pick,1008,165,56.35,96,89,2.23,24.38,1,E001,Afternoon,4033,4,12.8,86,0
91159060,673085,235321,2023-10-10 23:16:34,Transport,971,12,10.14,99,95,0.91,1.0,1,E003,Afternoon,2861,5,9.7,64,1
47736149,335025,215159,2025-10-23 12:37:24,Place,2623,109,22.24,41,9,2.91,49.88,0,E003,Morning,2785,1,6.5,20,0
43607410,213652,242832,2025-08-11 15:46:35,Idle,1977,132,1.5,67,32,1.61,81.09,1,NONE,Morning,8710,3,35.4,46,0
36581320,491694,246274,2024-06-16 20:05:53,Sort,3151,172,26.09,43,29,2.4,0.65,1,NONE,Night,7271,5,19.9,78,1
75783924,497050,206536,2025-05-08 06:25:12,Pick,1822,181,61.53,35,24,0.76,20.17,1,E004,Morning,9934,2,39.5,87,0
23119638,537992,215159,2026-03-07 19:31:14,Idle,2502,177,131.93,50,14,0.27,52.4,1,NONE,Afternoon,4869,4,36.6,32,0
65236164,603285,245938,2025-01-03 01:21:23,Pick,3309,143,49.47,24,0,1.32,89.81,1,E004,Night,4073,2,30.2,58,0
41384729,745200,222099,2023-08-31 14:56:17,Pick,2900,161,9.41,33,31,1.55,26.89,1,NONE,Morning,6517,3,8.9,85,0
44697117,120523,209263,2024-02-06 19:52:45,Place,2726,148,35.1,67,64,1.56,73.24,1,NONE,Morning,9433,4,24.9,25,0
29412029,679477,209263,2023-08-14 03:00:45,Place,2067,152,18.98,74,60,0.91,35.95,1,NONE,Morning,2058,4,22.6,59,0
82686795,158460,240601,2024-02-08 03:14:25,Restock,3136,180,20.7,41,8,1.69,8.91,1,E001,Afternoon,5292,5,37.4,44,0
50818271,213652,216408,2025-12-18 15:31:44,Idle,3408,33,20.94,64,46,1.82,10.45,1,E001,Night,8635,3,12.4,79,0
93481044,337172,209263,2023-08-19 17:24:40,Inspect,438,17,23.59,81,81,1.07,21.74,1,NONE,Morning,2474,3,19.4,82,0
84518303,174456,245938,2025-12-20 07:52:14,Pick,2748,53,27.2,91,37,1.23,45.92,0,NONE,Night,7928,3,35.8,62,0
78443589,598631,220452,2023-12-13 17:19:00,Charge,59,190,16.29,65,24,2.0,0.17,1,E002,Morning,5588,3,10.9,39,0
50519335,359495,215159,2024-08-29 19:23:04,Transport,1168,140,3.6,39,4,0.25,9.94,1,NONE,Afternoon,8057,5,31.9,68,1
95372923,726687,208059,2024-10-04 12:02:00,Pick,2918,94,62.62,77,63,0.24,3.71,1,E005,Morning,6592,2,12.5,76,0
62645447,429636,249797,2023-06-02 22:56:56,Idle,2606,60,32.53,33,0,1.57,26.59,1,E005,Night,7809,5,28.2,83,0
49267601,693479,203407,2023-08-12 17:58:46,Sort,2217,39,31.02,31,0,0.31,12.42,1,NONE,Afternoon,5820,2,37.0,48,0
41269486,184759,205969,2024-01-07 03:26:13,Inspect,2421,75,60.93,48,8,2.64,35.42,1,E002,Afternoon,3055,4,18.6,38,0
92236604,714743,235659,2023-03-14 22:19:43,Inspect,573,190,2.01,46,29,2.1,26.45,1,NONE,Night,7802,1,32.6,28,0
32878012,601328,206937,2025-07-06 01:10:54,Pick,2707,187,24.36,31,8,0.19,16.14,1,NONE,Night,1174,3,9.6,56,0
88860066,476339,249797,2024-10-26 05:26:42,Sort,370,194,15.36,24,0,1.22,10.96,1,NONE,Afternoon,7127,3,9.6,23,0
30575389,699389,246274,2025-10-25 17:25:40,Inspect,1156,141,23.35,95,95,0.4,16.61,1,E003,Morning,6345,2,15.7,82,0
78614857,599125,227057,2025-11-15 13:16:41,Charge,314,117,38.28,74,61,3.18,4.84,1,NONE,Night,8122,2,32.2,73,0
35394745,702831,208994,2024-02-27 17:57:22,Pick,1839,21,30.01,77,71,1.16,3.09,1,NONE,Night,5866,4,19.7,73,1
85168061,310545,235198,2025-09-20 14:45:30,Place,3099,118,61.59,25,0,1.4,12.34,1,E002,Morning,1319,2,13.0,23,1
85204470,259095,212996,2023-03-16 11:02:37,Pick,3170,144,38.79,83,56,2.78,36.81,1,NONE,Afternoon,5515,5,32.6,26,0
75712026,696967,208994,2024-06-06 12:19:26,Pick,46,84,219.67,49,42,0.84,49.23,1,NONE,Morning,7236,2,32.4,73,0
99287547,412182,221982,2025-03-20 12:34:02,Inspect,3512,158,10.4,79,23,0.81,66.35,1,LOW_BAT,Morning,4759,4,30.8,35,0
56107761,261510,220452,2025-06-18 05:28:53,Restock,750,117,85.73,59,26,2.84,26.09,1,E004,Afternoon,8708,4,38.6,39,0
85484271,598631,225644,2025-11-10 01:23:13,Inspect,1302,182,68.13,39,25,1.91,31.04,1,E001,Afternoon,6491,3,34.7,64,0
59717723,214819,209263,2024-05-30 14:26:39,Pick,1020,21,53.47,40,0,0.97,25.81,1,NONE,Morning,2225,5,14.2,46,0
13484846,497050,206536,2023-11-30 17:47:47,Transport,1757,137,33.83,31,0,0.64,50.99,1,E002,Afternoon,5855,3,20.5,32,0
47591809,493045,249797,2024-12-10 01:07:14,Transport,37,68,210.84,86,79,2.79,16.33,1,NONE,Morning,6730,3,15.8,75,1
12921297,782666,227057,2025-11-22 01:48:22,Transport,1197,19,150.52,54,5,0.79,14.76,1,NONE,Afternoon,7796,4,35.0,39,0
69786341,608049,206536,2026-04-15 15:26:59,Place,1102,60,41.62,82,79,1.77,13.75,1,NONE,Night,3558,3,39.2,27,0
23718846,398411,212996,2025-09-18 16:49:33,Inspect,2587,153,40.99,86,32,0.75,44.91,1,E001,Afternoon,8791,4,35.9,39,0
39231088,476339,206536,2023-10-25 22:02:20,Idle,3093,37,18.43,33,10,1.38,34.99,1,NONE,Afternoon,8306,3,22.0,73,0
88428265,226201,210770,2023-09-07 15:02:09,Sort,149,131,4.91,46,29,0.39,78.16,1,NONE,Afternoon,2568,3,19.4,34,0
76569352,757265,210770,2024-11-27 17:46:51,Pick,1482,40,63.47,29,26,0.13,0.22,1,LOW_BAT,Morning,9797,3,36.8,30,0
40243793,730237,239090,2024-05-04 01:21:14,Place,3434,91,59.37,20,0,2.06,51.38,0,NONE,Night,6120,4,11.2,68,0
55460381,158460,215159,2025-01-12 22:16:07,Transport,3336,29,67.52,98,65,2.04,75.03,1,NONE,Night,9572,5,26.1,67,0
62294277,157435,221982,2026-01-27 18:28:34,Transport,1982,152,59.3,72,36,0.75,11.22,1,NONE,Afternoon,5725,4,34.4,40,2
77484020,213652,209294,2024-10-29 17:08:39,Inspect,2706,174,67.15,56,5,0.77,32.06,1,NONE,Afternoon,3258,3,22.1,88,0
23250512,476339,235212,2024-03-08 08:05:09,Pick,982,105,26.74,36,6,2.73,12.72,1,NONE,Afternoon,6390,3,35.2,79,0
48382914,259095,215159,2025-11-22 20:40:37,Pick,2895,78,9.5,67,50,1.62,8.5,1,NONE,Afternoon,5237,3,10.8,26,1
32997331,625687,203407,2024-06-18 00:38:06,Inspect,143,186,16.52,63,17,2.15,21.39,0,NONE,Morning,2606,2,5.1,89,0
71118554,412182,235659,2025-01-05 16:32:23,Transport,1853,189,30.93,37,6,1.05,11.84,1,E002,Afternoon,9980,3,36.9,24,0
82634490,133671,209263,2023-06-14 12:33:22,Transport,2023,186,0.34,21,7,2.09,30.46,1,NONE,Morning,2723,3,33.4,46,0
43286437,120440,220452,2024-09-09 14:15:44,Inspect,628,156,40.85,57,7,1.52,8.47,1,E005,Afternoon,3978,3,34.8,21,0
30769143,397176,209263,2024-06-02 09:20:50,Idle,2114,45,16.91,60,12,1.03,46.92,1,LOW_BAT,Morning,3845,4,6.0,82,0
12985221,225817,205969,2023-05-30 14:04:13,Charge,3380,32,24.93,83,69,1.98,2.04,0,E005,Night,2542,5,32.9,65,0
87454826,494990,240601,2023-09-15 07:35:39,Pick,2505,88,67.58,51,13,0.34,24.4,0,NONE,Morning,5310,4,33.6,55,0
39676422,369993,211550,2025-05-05 02:27:26,Transport,526,113,243.37,27,0,0.53,13.22,1,NONE,Night,1371,3,14.7,76,0
77913773,119450,206937,2023-08-08 14:16:42,Place,1896,39,62.6,90,43,1.61,1.69,1,E002,Afternoon,3866,5,35.0,66,1
42972192,561903,242742,2023-06-10 15:25:16,Transport,2543,29,60.32,53,42,1.15,8.31,1,NONE,Afternoon,5621,5,30.3,65,0
39881123,495019,227013,2023-03-11 23:29:12,Transport,1861,66,6.06,77,26,2.84,5.96,1,NONE,Night,4522,2,5.4,86,0
31087079,516884,206937,2023-02-02 07:24:56,Pick,562,70,31.55,23,20,0.77,2.68,1,NONE,Morning,4199,2,39.2,53,0
80321513,782666,239090,2024-06-12 05:55:41,Place,1101,44,16.16,22,0,0.56,43.65,0,E003,Morning,1878,4,35.1,60,0
35768352,591912,242742,2024-08-17 01:17:36,Place,1655,92,26.78,21,0,0.33,42.78,1,NONE,Night,3323,4,20.9,48,0
36667737,705015,240291,2025-01-29 04:27:16,Transport,706,102,48.03,83,81,2.88,17.61,1,E005,Morning,5787,4,28.3,89,0
73443467,561903,205980,2024-11-27 02:14:34,Pick,1532,19,73.8,39,0,3.02,25.96,0,NONE,Morning,9190,3,25.2,72,0
56619188,180325,208994,2024-10-14 17:43:54,Inspect,911,0,44.39,83,66,3.16,9.02,1,LOW_BAT,Afternoon,2712,4,39.4,36,0
77163980,244916,214068,2026-04-29 20:23:37,Place,512,7,14.8,95,44,3.12,22.54,1,E002,Morning,7609,3,7.4,53,0
19319646,588543,232907,2023-10-31 23:06:51,Transport,1355,158,93.48,73,21,3.07,25.38,1,NONE,Morning,8398,4,19.3,88,1
96300905,754294,235321,2025-05-16 04:32:42,Charge,72,161,5.81,98,63,3.41,78.74,0,NONE,Afternoon,5022,5,21.4,68,0
31305466,608835,242742,2023-04-07 19:24:06,Charge,2786,31,61.03,94,57,1.45,13.95,1,NONE,Night,5775,5,9.9,32,0
20627943,396874,206937,2025-10-28 21:15:35,Place,154,188,9.45,77,74,2.34,12.75,1,NONE,Morning,6249,4,16.2,51,0
19842591,544591,206937,2024-03-17 00:02:41,Pick,434,54,86.57,84,31,0.24,5.45,1,NONE,Night,3837,3,36.8,83,0
38055250,186751,205980,2024-02-26 04:59:18,Pick,1094,179,101.37,68,28,3.05,20.72,1,NONE,Afternoon,8485,3,25.3,74,0
48115919,320932,207246,2023-06-14 09:08:09,Pick,2320,34,20.67,37,14,0.59,57.99,0,NONE,Night,3886,3,38.2,68,1
16934007,493045,247949,2024-09-10 20:09:57,Pick,1605,163,76.66,28,23,2.42,17.23,1,NONE,Night,5593,3,5.8,22,0
66030914,371360,214068,2024-04-30 21:54:21,Transport,146,70,87.52,50,20,1.21,14.24,1,NONE,Afternoon,2967,3,19.4,84,0
65197335,429636,242742,2026-03-30 17:03:58,Transport,1213,156,144.17,58,4,2.1,18.65,1,NONE,Night,3495,5,38.1,56,0
79939144,127736,208994,2023-08-05 11:11:04,Pick,164,15,36.1,47,0,2.8,29.2,1,E005,Morning,4681,3,9.3,72,0
11474946,495019,227013,2025-12-30 15:02:25,Charge,1540,114,6.23,28,23,1.83,8.32,1,NONE,Night,9095,3,14.9,26,0
18662592,259095,239090,2025-09-08 15:57:49,Pick,992,171,35.96,60,15,3.33,18.56,1,NONE,Night,8728,3,9.0,41,0
28482070,356102,206925,2025-07-18 15:17:00,Inspect,3230,25,15.24,59,55,1.15,56.42,1,NONE,Afternoon,1682,1,7.1,37,0
49434016,664577,205980,2024-10-01 14:27:59,Transport,1292,82,34.95,96,74,2.01,2.13,0,E001,Afternoon,5177,4,24.2,31,2
62828203,717829,232907,2025-11-27 20:25:57,Transport,2126,178,7.5,96,70,3.02,2.02,0,NONE,Afternoon,8424,3,35.0,35,0
28164487,769037,211550,2023-09-30 08:06:09,Place,691,184,37.82,69,68,1.98,4.06,1,NONE,Night,6688,4,39.1,89,0
42286477,293125,206536,2025-09-11 12:16:02,Transport,1735,100,38.26,88,80,1.92,0.3,1,NONE,Afternoon,7112,3,31.1,69,0
56216650,717829,212996,2024-03-01 13:05:50,Place,3191,9,3.91,45,0,1.41,54.34,1,NONE,Afternoon,8692,3,6.1,71,0
58993862,754294,239090,2023-09-23 03:55:20,Restock,100,188,25.04,97,60,2.74,11.84,1,NONE,Morning,2894,4,30.4,74,1
57377407,378959,216408,2024-09-26 07:17:22,Pick,1103,34,142.33,95,48,1.32,9.58,1,NONE,Morning,6934,3,14.4,80,0
67621375,717829,235198,2023-01-04 16:20:22,Place,1292,82,15.45,30,0,0.94,42.56,1,NONE,Morning,7250,5,28.8,45,0
78004698,408331,216408,2025-05-19 02:22:27,Idle,1691,167,48.69,76,50,0.54,29.42,1,NONE,Afternoon,1595,3,25.8,62,0
85504605,573830,206536,2023-10-14 20:23:21,Transport,1492,22,80.54,56,55,1.55,10.3,1,E004,Morning,7939,4,11.2,78,0
96881154,591912,207246,2024-04-18 06:59:57,Transport,3578,92,35.58,41,9,1.07,71.14,1,NONE,Afternoon,4702,2,24.5,20,0
45358769,206205,227751,2023-08-23 20:42:34,Inspect,520,124,13.8,52,6,3.46,24.31,0,NONE,Night,4618,3,23.0,61,0
39535889,279917,240601,2024-07-19 21:54:30,Place,921,11,56.19,92,80,2.18,76.76,1,NONE,Morning,2658,3,15.0,82,0
35100722,693479,235212,2024-03-27 00:57:49,Pick,1701,96,284.22,93,64,3.47,4.84,0,NONE,Morning,7621,2,20.0,67,0
41507591,337172,247949,2025-12-16 12:48:43,Inspect,2231,9,65.38,47,23,2.46,16.17,1,NONE,Night,4176,4,23.9,68,0
58492461,133671,215159,2025-07-12 10:09:13,Pick,302,129,63.91,56,4,2.98,22.85,1,NONE,Night,6844,4,12.8,89,0
64376780,412748,227057,2024-04-16 15:06:14,Idle,2690,178,71.21,61,52,0.48,9.1,1,NONE,Afternoon,6558,4,26.8,81,2
16271317,554513,210770,2023-03-12 02:05:23,Pick,1902,40,1.13,78,72,2.45,24.66,1,NONE,Morning,9024,3,36.1,68,0
99889726,497050,225644,2025-10-24 17:57:20,Pick,983,52,59.83,58,46,0.5,54.96,1,NONE,Afternoon,2470,2,7.1,41,0
13772279,442918,205980,2025-04-27 11:15:10,Place,1375,25,7.82,51,42,0.6,14.45,1,E002,Night,2240,3,14.7,86,0
46088255,408331,235198,2024-11-06 15:00:37,Sort,216,82,84.46,93,43,0.36,40.41,1,E003,Afternoon,4689,5,15.6,50,0
50701350,622954,247949,2025-01-05 05:45:57,Pick,2395,0,42.11,49,34,2.22,13.36,1,NONE,Morning,3569,3,8.3,87,0
41074298,381129,208994,2023-01-10 06:13:39,Pick,2850,179,34.81,41,20,2.31,35.11,0,NONE,Morning,6975,4,26.5,80,0
29627087,225817,209294,2024-07-30 04:51:01,Pick,3594,19,9.42,46,31,1.09,38.44,0,NONE,Morning,2208,4,10.7,30,0
57748620,516884,207246,2025-03-03 00:17:53,Pick,1047,133,14.24,46,0,3.14,2.92,1,NONE,Night,5167,3,7.7,80,1
10649491,206986,205969,2026-02-06 10:25:06,Pick,986,64,30.4,64,25,3.24,23.34,1,E004,Morning,5088,4,17.9,62,0
71143340,573830,206937,2024-10-07 11:21:45,Inspect,1163,154,14.43,72,44,2.84,11.57,1,E004,Morning,6935,4,29.8,75,0
79385090,359495,247949,2025-01-04 16:11:52,Charge,482,10,266.21,30,0,2.23,20.77,1,E004,Night,2997,2,8.3,73,0
83453997,701561,215159,2025-03-22 14:58:23,Place,1498,94,14.1,90,86,2.13,24.75,1,E004,Afternoon,9935,3,15.4,47,0
89877259,668497,225896,2026-02-04 07:53:43,Pick,458,18,151.29,40,0,1.44,54.35,1,E004,Morning,3431,3,31.5,30,0
23309071,412182,227013,2023-02-16 10:25:43,Pick,150,139,34.55,29,8,1.65,69.7,1,NONE,Afternoon,3642,3,38.3,75,0
85152576,781738,207246,2024-01-13 02:32:33,Place,1229,38,126.77,73,51,0.58,36.27,1,NONE,Morning,4306,3,33.8,60,0
60751204,714743,232480,2023-11-23 07:51:09,Place,3066,116,67.96,36,27,3.35,20.23,1,TIMEOUT,Night,8738,3,28.7,53,0
21114600,384122,206937,2025-05-21 08:09:23,Inspect,3495,81,48.06,80,75,2.1,149.02,1,E002,Morning,5233,4,28.3,80,0
98558644,262631,237363,2024-06-28 15:33:58,Pick,3109,34,170.16,95,54,1.39,13.59,1,NONE,Morning,4515,4,9.5,25,0
83054807,668497,225896,2025-07-27 18:46:56,Place,3449,38,84.71,75,24,0.79,22.8,1,NONE,Afternoon,6307,3,22.0,25,2
34188011,505413,205716,2024-07-28 10:48:05,Charge,3138,114,70.44,82,28,1.48,119.91,0,E001,Morning,9489,4,12.0,46,0
90151637,196966,232907,2026-04-01 10:49:01,Place,2357,43,8.86,59,45,0.67,7.64,1,E002,Afternoon,3071,5,32.4,43,0
75773325,206986,208994,2025-07-21 15:34:04,Idle,665,185,78.99,47,2,2.81,6.77,0,NONE,Afternoon,8694,3,34.2,67,0
50237482,348893,214068,2023-01-23 02:27:44,Charge,2922,152,48.08,69,63,2.55,5.89,0,NONE,Morning,6406,4,35.4,85,0
24589231,717829,206937,2026-04-16 23:11:38,Pick,3514,69,17.52,48,2,2.64,31.12,1,NONE,Afternoon,7548,4,23.5,69,0
75799124,516646,221982,2026-03-03 22:05:27,Sort,1792,78,2.62,90,57,2.43,20.33,1,NONE,Morning,3866,2,18.5,74,0
93888367,599366,242742,2023-02-22 18:57:35,Place,2384,98,19.46,57,6,3.14,31.51,1,NONE,Afternoon,6262,4,12.3,56,0
27344739,693479,232907,2024-04-21 04:10:08,Pick,1388,160,68.48,59,55,0.72,90.62,1,NONE,Morning,7753,3,10.5,62,0
10039022,745728,215159,2026-03-26 05:00:57,Charge,2138,83,14.55,73,27,1.88,68.53,1,NONE,Night,4410,2,6.5,81,0
30655059,108924,206536,2025-10-15 23:58:13,Idle,85,82,10.18,35,7,2.2,31.24,1,NONE,Afternoon,5085,1,10.9,40,0
36525715,304514,220452,2024-07-23 10:13:56,Pick,2602,137,139.41,64,30,3.44,55.42,1,NONE,Night,4388,3,14.8,57,0
44123777,120440,225896,2024-10-24 08:54:06,Place,1878,51,8.98,80,48,1.33,32.63,1,NONE,Morning,6856,3,6.8,62,0
97878925,335025,232480,2023-02-06 01:17:16,Inspect,2723,125,23.24,82,40,1.04,9.04,1,NONE,Morning,7947,3,30.1,76,0
96710606,715329,237363,2024-11-17 14:43:56,Charge,1354,76,181.28,37,2,0.3,140.71,1,TIMEOUT,Morning,6333,3,16.6,21,2
70362120,689113,217119,2025-03-21 06:42:41,Transport,1503,95,58.48,24,0,3.4,25.26,1,NONE,Night,4201,3,38.1,84,0
29565021,598631,235212,2024-03-13 00:05:03,Transport,534,154,22.77,35,9,0.96,2.99,1,NONE,Afternoon,9829,3,29.5,73,0
29066103,599366,242832,2024-01-09 00:34:32,Transport,2106,9,8.15,85,81,0.48,41.43,1,NONE,Morning,9376,4,8.3,33,0
17346373,590885,232480,2025-10-04 10:08:38,Transport,3314,130,48.08,41,0,3.15,16.74,1,NONE,Night,4684,4,6.8,25,0
81222901,516646,211550,2024-06-29 14:05:59,Pick,2110,52,31.59,24,0,3.27,11.16,1,TIMEOUT,Afternoon,1036,2,37.6,30,0
29875194,279917,237363,2023-11-18 00:58:19,Place,3227,1,66.16,67,33,1.94,2.84,1,TIMEOUT,Morning,2651,3,11.7,81,0
90827701,727093,240601,2024-03-31 18:47:25,Transport,38,62,80.29,90,47,1.02,9.51,1,E002,Morning,8336,1,31.5,80,0
64032401,646476,210830,2024-08-21 13:34:21,Charge,2658,155,9.75,37,21,1.78,4.14,1,E002,Afternoon,7578,3,28.5,35,0
53854404,543485,241320,2023-11-12 13:14:03,Idle,45,146,62.04,23,10,0.48,15.13,1,NONE,Afternoon,7844,2,21.5,52,0
93635514,319485,227057,2024-11-12 04:07:57,Transport,1553,51,40.19,31,0,0.55,75.62,1,NONE,Morning,9486,3,23.3,31,0
24042128,270524,215159,2025-11-13 05:56:50,Transport,1699,79,85.74,30,0,1.73,19.38,1,NONE,Morning,5612,3,31.4,27,0
51734794,227135,222099,2025-06-21 21:44:08,Place,1691,173,53.9,36,0,2.97,23.28,1,NONE,Morning,3499,3,22.0,49,0
33273371,467675,212996,2023-10-09 07:23:49,Sort,2014,75,27.1,34,31,0.59,18.67,1,NONE,Afternoon,8924,5,26.5,20,0
26300164,373554,217505,2024-07-27 12:12:20,Inspect,2765,50,162.41,70,38,2.29,0.05,1,NONE,Morning,7033,4,16.9,88,0
